FID,wkb_geometry,id,parkomat_id,vejkode,p_zone,beboer_zone,vejnavn,husnr,placering,ejerlavkode,opret_dato,ret_dato
parkomat.360,POINT (12.578130821689708 55.69345260731953),232,4335,8588,GRØN,ØV,ØSTER FARIMAGSGADE,42,,2000182,2010-03-01,
parkomat.361,POINT (12.578587689786453 55.69440456218776),233,4338,8588,GRØN,ØV,ØSTER FARIMAGSGADE,77,"Blivende, eksisterende fortovsø",2000182,2010-03-01,
parkomat.362,POINT (12.579059321048225 55.69453132530515),234,4339,8588,GRØN,ØV,ØSTER FARIMAGSGADE,79,,2000182,2010-03-01,
parkomat.363,POINT (12.579358608886922 55.69522576557208),235,4340,8588,GRØN,ØV,ØSTER FARIMAGSGADE,87,Inventarzone,2000182,2010-03-01,
parkomat.364,POINT (12.556927456569458 55.67324956300098),236,4347,6896,GRØN,VP,STENOSGADE,5,,2000151,2010-03-01,
parkomat.365,POINT (12.558824527422447 55.67153350956145),237,4351,0004,GRØN,VP,ABEL CATHRINES GADE,6,Husmur,2000151,2010-03-01,
parkomat.366,POINT (12.563493217386956 55.67069023484952),238,4352,1180,GRØN,VP,COLBJØRNSENSGADE,30,,2000179,2010-03-01,
parkomat.367,POINT (12.556479083902332 55.67138020322483),239,4353,2136,GRØN,VP,GASVÆRKSVEJ,8B,,2000151,2010-03-01,
parkomat.368,POINT (12.55690215443675 55.671237850631314),240,4354,2136,GRØN,VP,GASVÆRKSVEJ,15,,2000151,2010-03-01,
parkomat.369,POINT (12.558112036873142 55.670085833976195),241,4355,2136,GRØN,VP,GASVÆRKSVEJ,31,,2000151,2010-03-01,
parkomat.370,POINT (12.56252910653025 55.670841796478044),242,4356,2544,GRØN,VP,HALMTORVET,5,,2000151,2010-03-01,
parkomat.371,POINT (12.562241000635446 55.67116335806593),243,4357,2544,GRØN,VP,HALMTORVET,4,Husmur,2000151,2010-03-01,
parkomat.372,POINT (12.560866028374901 55.67065427896149),244,4359,2544,GRØN,VP,HALMTORVET,14,,2000151,2010-03-01,
parkomat.373,POINT (12.558339888026627 55.66910678653421),245,4360,,GRØN,VP,SLAGTERBODERNE,2,,2000151,2010-03-01,2013-08-01
parkomat.374,POINT (12.5910886201195 55.67139401475365),246,4362,1352,GRØN,CH,DRONNINGENSGADE,-,Husmur,2000169,2010-03-01,
parkomat.375,POINT (12.591714646752594 55.672745734841534),247,4364,4756,GRØN,CH,MIKKEL VIBES GADE,1,,2000169,2010-03-01,
parkomat.376,POINT (12.590992305404972 55.670968730691584),248,4366,6676,GRØN,CH,SOFIEGADE,15A,,2000169,2010-03-01,
parkomat.377,POINT (12.592835612911426 55.67073152406617),249,4367,0116,GRØN,CH,AMAGERGADE,11,,2000169,2010-03-01,
parkomat.378,POINT (12.561832108527913 55.67177766316207),250,4381,3312,GRØN,VP,ISTEDGADE,9,,2000179,2010-03-01,
parkomat.379,POINT (12.562074075976 55.672015337269244),251,4382,3312,GRØN,VP,ISTEDGADE,12,Husmur,2000179,2010-03-01,
parkomat.380,POINT (12.560935978006656 55.67148489781695),252,4383,3312,GRØN,VP,ISTEDGADE,11,Husmur,2000151,2010-03-01,
parkomat.381,POINT (12.560998211087144 55.67166085885174),253,4384,3312,GRØN,VP,ISTEDGADE,16,Husmur,2000151,2010-03-01,
parkomat.382,POINT (12.559209722537586 55.671078810061886),254,4385,3312,GRØN,NE,ISTEDGADE,30A,Husmur,2000151,2010-03-01,
parkomat.383,POINT (12.558740303002805 55.670771889067034),255,4386,3312,GRØN,NE,ISTEDGADE,25,,2000151,2010-03-01,
parkomat.384,POINT (12.558163988522537 55.67073732989505),256,4388,3312,GRØN,NE,ISTEDGADE,36,,2000151,2010-03-01,
parkomat.385,POINT (12.562582293698021 55.67021431575511),257,4404,4036,GRØN,VP,KVÆGTORVSGADE,5,,2000151,2010-03-01,
parkomat.386,POINT (12.557535146773478 55.672025888391296),258,4409,8332,GRØN,VP,VIKTORIAGADE,8A,Husmur,2000151,2010-03-01,
parkomat.387,POINT (12.558187211262057 55.671345297029916),259,4410,8332,GRØN,VP,VIKTORIAGADE,18A,Husmur,2000151,2010-03-01,
parkomat.388,POINT (12.559215056533144 55.670576693520964),260,4411,8332,GRØN,VP,VIKTORIAGADE,21,,2000151,2010-03-01,
parkomat.389,POINT (12.597950569785116 55.67510462341967),261,4412,0960,GRØN,CH,BURMEISTERSGADE,1C,Husmur,2000153,2010-03-01,
parkomat.390,POINT (12.5988579204294 55.67583762592978),262,4414,0960,GRØN,CH,BURMEISTERSGADE,19,Husmur,2000153,2010-03-01,
parkomat.391,POINT (12.593985682311732 55.67422334587626),263,4415,5368,GRØN,CH,OVERGADEN OVEN VANDET,56,"Blivende, eksisterende fortovsø",2000153,2010-03-01,
parkomat.392,POINT (12.59523131696744 55.673784117007045),264,4416,1056,GRØN,CH,BÅDSMANDSSTRÆDE,21,,2000153,2010-03-01,
parkomat.393,POINT (12.58834551191501 55.66996859202461),265,4417,1144,GRØN,CH,CHRISTIANSHAVNS VOLDGADE,5B,,2000153,2010-03-01,
parkomat.394,POINT (12.5894722941566 55.669610675794914),266,4418,1144,GRØN,CH,CHRISTIANSHAVNS VOLDGADE,,,2000153,2010-03-01,
parkomat.395,POINT (12.590446835562853 55.67019272880204),267,4419,5612,GRØN,CH,PRINSESSEGADE,1,Husmur,2000153,2010-03-01,
parkomat.396,POINT (12.591928669147727 55.67033997826828),268,4420,1144,GRØN,CH,CHRISTIANSHAVNS VOLDGADE,,,2000153,2010-03-01,
parkomat.397,POINT (12.59312842645654 55.670659593293095),269,4421,1144,GRØN,CH,CHRISTIANSHAVNS VOLDGADE,41,,2000153,2010-03-01,
parkomat.398,POINT (12.595826624934839 55.67171847531883),270,4422,1144,GRØN,CH,CHRISTIANSHAVNS VOLDGADE,,,2000153,2010-03-01,
parkomat.399,POINT (12.589177654552515 55.6703807745223),271,4426,1352,GRØN,CH,DRONNINGENSGADE,3F,,2000153,2010-03-01,
parkomat.400,POINT (12.5596661061653 55.66582045590062),272,4380,3272,GRØN,VP,INGERSLEVSGADE,80,,2000151,2010-03-01,
parkomat.401,POINT (12.586231398180812 55.68682211480015),273,4212,0024,GRØN,RH,ADELGADE,108,,2000179,2010-03-01,
parkomat.402,POINT (12.569606467885245 55.68148421469261),274,4050,5220,RØD,NV,NØRRE VOLDGADE,48,,2000151,2010-03-01,
parkomat.403,POINT (12.569128283115903 55.6813367771763),275,4250,5220,RØD,NV,NØRRE VOLDGADE,42,Eksisterende fortovsø,2000151,2010-03-01,
parkomat.404,POINT (12.568948544459927 55.68157531092469),276,3145,5220,RØD,NV,NØRRE VOLDGADE,44,"Blivende, eksisterende fortovsø",2000151,2010-03-01,
parkomat.405,POINT (12.569548927791674 55.681709424700834),277,4055,5220,RØD,NV,NØRRE VOLDGADE,50,,2000151,2010-03-01,
parkomat.406,POINT (12.568447096410232 55.6808074051118),278,2742,5220,RØD,NV,NØRRE VOLDGADE,32,"Blivende, eksisterende fortovsø",2000151,2010-03-01,
parkomat.407,POINT (12.56818934691832 55.68097230986304),279,3146,5220,RØD,NV,NØRRE VOLDGADE,32,"Blivende, eksisterende fortovsø",2000151,2010-03-01,
parkomat.408,POINT (12.568266928337014 55.680402426761084),280,4049,5220,RØD,NV,NØRRE VOLDGADE,28,,2000151,2010-03-01,
parkomat.409,POINT (12.567416644367583 55.68036827922165),281,3147,5220,RØD,NV,NØRRE VOLDGADE,22,"Blivende, eksisterende fortovsø",2000151,2010-03-01,
parkomat.410,POINT (12.567491160062422 55.680107270846136),282,4054,5220,RØD,NV,NØRRE VOLDGADE,20,,2000151,2010-03-01,
parkomat.411,POINT (12.56656936709846 55.67970964019073),283,3148,5220,RØD,NV,NØRRE VOLDGADE,12,"Blivende, eksisterende fortovsø",2000151,2010-03-01,
parkomat.412,POINT (12.567205170540614 55.67961764045707),284,4048,5220,RØD,NV,NØRRE VOLDGADE,14,,2000151,2010-03-01,
parkomat.413,POINT (12.566734990384575 55.67949948943218),285,4053,5220,RØD,NV,NØRRE VOLDGADE,12,,2000151,2010-03-01,
parkomat.414,POINT (12.56666769440555 55.677935130367835),286,3999,8252,RØD,NV,VESTER VOLDGADE,8,Husmur,2000151,2010-03-01,
parkomat.415,POINT (12.566938082574882 55.67805649080236),287,4000,8252,RØD,NV,VESTER VOLDGADE,11,,2000151,2010-03-01,
parkomat.416,POINT (12.568297474053258 55.67818123949056),288,3995,7064,RØD,NV,STUDIESTRÆDE,32,Eksisterende fortovsø,2000151,2010-03-01,
parkomat.417,POINT (12.56933542473831 55.67856952289732),289,3994,7064,RØD,NV,STUDIESTRÆDE,18,"Blivende, eksisterende fortovsø",2000151,2010-03-01,
parkomat.418,POINT (12.58211852445901 55.68164948467731),290,3868,5148,RØD,KN,NY ØSTERGADE,19,Eksisterende fortovsø,2000162,2010-03-01,
parkomat.419,POINT (12.581643558382822 55.68196301284528),291,3869,5148,RØD,KN,NY ØSTERGADE,30,,2000162,2010-03-01,
parkomat.420,POINT (12.553613519164447 55.66681021609723),581,3041,7288,BLÅ,VB,SØNDER BOULEVARD,47,,2000174,2010-03-01,
parkomat.421,POINT (12.552419092487956 55.6666945342699),582,3042,7288,BLÅ,VB,SØNDER BOULEVARD,50,,2000174,2010-03-01,
parkomat.422,POINT (12.552807654653805 55.66641396464372),583,3043,1376,BLÅ,VB,DYBBØLSGADE,53,,2000174,2010-03-01,
parkomat.423,POINT (12.552170919945487 55.667481140250686),584,3044,4238,BLÅ,VB,LETLANDSGADE,5,,2000174,2010-03-01,
parkomat.424,POINT (12.55145367306644 55.66795097881535),585,3045,1688,BLÅ,VB,ESTLANDSGADE,20,,2000174,2010-03-01,
parkomat.425,POINT (12.551306658145304 55.66696604269947),586,3046,6288,BLÅ,VB,SAXOGADE,108,,2000174,2010-03-01,
parkomat.426,POINT (12.55098099761636 55.66609730186611),587,3047,7288,BLÅ,VB,SØNDER BOULEVARD,62,,2000174,2010-03-01,
parkomat.427,POINT (12.5514087758833 55.665847410027816),588,3048,7288,BLÅ,VB,SØNDER BOULEVARD,65,,2000174,2010-03-01,
parkomat.428,POINT (12.550834619822224 55.666718304280444),589,3049,1376,BLÅ,VB,DYBBØLSGADE,48,,2000174,2010-03-01,
parkomat.429,POINT (12.550049251423133 55.66622810698692),590,3050,5240,BLÅ,VB,OEHLENSCHLÆGERSGADE,76,,2000174,2010-03-01,
parkomat.430,POINT (12.55164593807869 55.66530241426773),591,3051,0236,BLÅ,VB,ASGER RYGS GADE,7,,2000174,2010-03-01,
parkomat.431,POINT (12.552290885346663 55.664604605268906),592,3052,3272,BLÅ,VB,INGERSLEVSGADE,128,,2000174,2010-03-01,
parkomat.432,POINT (12.55064899690253 55.66461298700776),593,3053,6472,BLÅ,VB,SKJALM HVIDES GADE,16,,2000174,2010-03-01,
parkomat.433,POINT (12.550044713731292 55.665348408060936),594,3054,7288,BLÅ,VB,SØNDER BOULEVARD,77,,2000174,2010-03-01,
parkomat.434,POINT (12.548882245427645 55.66496843519835),595,3055,7288,BLÅ,VB,SØNDER BOULEVARD,83,,2000174,2010-03-01,
parkomat.435,POINT (12.54959712173022 55.66421917509019),596,3056,6364,BLÅ,VB,SIGERSTEDGADE,15,,2000174,2010-03-01,
parkomat.436,POINT (12.549341714430625 55.66551332419424),597,3057,7924,BLÅ,VB,VALDEMARSGADE,72,,2000174,2010-03-01,
parkomat.437,POINT (12.549196297916517 55.6662440909734),598,3058,7924,BLÅ,VB,VALDEMARSGADE,56,,2000174,2010-03-01,
parkomat.438,POINT (12.549411926891946 55.6667494325273),599,3059,1376,BLÅ,VB,DYBBØLSGADE,53,,2000174,2010-03-01,
parkomat.439,POINT (12.549258806737488 55.6675206928224),600,3060,7924,BLÅ,VB,VALDEMARSGADE,61,,2000174,2010-03-01,
parkomat.440,POINT (12.550150181213965 55.66749379969317),601,3061,5240,BLÅ,VB,OEHLENSCHLÆGERSGADE,57,,2000174,2010-03-01,
parkomat.441,POINT (12.549890485410698 55.66849771018953),602,3062,5240,BLÅ,VB,OEHLENSCHLÆGERSGADE,48,,2000174,2010-03-01,
parkomat.442,POINT (12.550026451030096 55.66926030192834),603,3063,5240,BLÅ,VB,OEHLENSCHLÆGERSGADE,39,,2000174,2010-03-01,
parkomat.443,POINT (12.549763319742356 55.669758595742586),604,3064,4684,BLÅ,VB,MATTHÆUSGADE,23,,2000174,2010-03-01,
parkomat.444,POINT (12.54974918563232 55.670512541271925),605,3065,5240,BLÅ,VB,OEHLENSCHLÆGERSGADE,22,,2000174,2010-03-01,
parkomat.445,POINT (12.549892165061276 55.67122449727053),606,3066,5240,BLÅ,VB,OEHLENSCHLÆGERSGADE,15,,2000174,2010-03-01,
parkomat.446,POINT (12.549638911553606 55.67213839439851),607,3067,5240,BLÅ,VB,OEHLENSCHLÆGERSGADE,4,,2000174,2010-03-01,
parkomat.447,POINT (12.549135424651315 55.6719350959356),608,3068,4088,BLÅ,VB,KAALUNDSGADE,4,,2000174,2010-03-01,
parkomat.448,POINT (12.548467325996638 55.671883690981694),609,3069,7924,BLÅ,VB,VALDEMARSGADE,1B,,2000174,2010-03-01,
parkomat.449,POINT (12.548639751226366 55.670993517804014),610,3070,7924,BLÅ,VB,VALDEMARSGADE,13,,2000174,2010-03-01,
parkomat.450,POINT (12.548757694771336 55.67027374541574),611,3071,7924,BLÅ,VB,VALDEMARSGADE,27,,2000174,2010-03-01,
parkomat.451,POINT (12.548969479662544 55.669323626629904),612,3072,7924,BLÅ,VB,VALDEMARSGADE,33,,2000174,2010-03-01,
parkomat.452,POINT (12.549121072392458 55.66850009491717),613,3073,7924,BLÅ,VB,VALDMARSGADE,49,,2000174,2010-03-01,
parkomat.453,POINT (12.552648643913587 55.67172770758025),614,3074,1260,BLÅ,VB,DANNEBROGSGADE,7,,2000174,2010-03-01,
parkomat.454,POINT (12.552575712117868 55.6709003477622),615,3075,1260,BLÅ,VB,DANNEBROGSGADE,20,,2000174,2010-03-01,
parkomat.455,POINT (12.552768783639843 55.66943954779659),616,3076,1260,BLÅ,VB,DANNEBROGSGADE,36,,2000174,2010-03-01,
parkomat.456,POINT (12.55656359336723 55.68186292155033),617,1001,5960,BLÅ,IN,ROSENØRNS ALLÉ,6,,2000173,2010-03-01,
parkomat.457,POINT (12.555178540169926 55.681753235913526),618,1002,5960,BLÅ,IN,ROSENØRNS ALLÉ,12,,2000173,2010-03-01,
parkomat.458,POINT (12.555202382958294 55.68159305567384),619,1003,5960,BLÅ,IN,ROSENØRNS ALLÉ,9,,2000173,2010-03-01,
parkomat.459,POINT (12.554328503728506 55.68212558877428),620,1004,3448,BLÅ,IN,JULIUS THOMSENS GADE,12,,2000173,2010-03-01,
parkomat.460,POINT (12.554374550617656 55.68257021180431),621,1005,3448,BLÅ,IN,JULIUS THOMSENS GADE,,,2000173,2010-03-01,
parkomat.461,POINT (12.55558160320977 55.682205626059655),622,1006,2852,BLÅ,IN,HERMAN TRIERS PLADS,3,,2000173,2010-03-01,
parkomat.462,POINT (12.556026066209979 55.6820636887889),623,1007,3732,BLÅ,IN,KLEINSGADE,6,,2000173,2010-03-01,
parkomat.463,POINT (12.555815709540363 55.68254933624246),624,1008,2852,BLÅ,IN,HERMAN TRIERS PLADS,2,,2000173,2010-03-01,
parkomat.464,POINT (12.55501498960096 55.683121637298385),625,1009,3448,BLÅ,IN,JULIUS THOMSENS GADE,18,,2000173,2010-03-01,
parkomat.465,POINT (12.554945658988423 55.68340418293578),626,1010,3448,BLÅ,IN,JULIUS THOMSENS GADE,,,2000173,2010-03-01,
parkomat.466,POINT (12.55588853147193 55.6831208604956),627,1011,8636,BLÅ,IN,ÅBOULEVARD,11B,,2000173,2010-03-01,
parkomat.467,POINT (12.556823980924833 55.68295806824195),628,1012,8636,BLÅ,IN,ÅBOULEVARD,6,,2000173,2010-03-01,
parkomat.468,POINT (12.554256380154458 55.68485777703243),629,1013,8636,BLÅ,IN,ÅBOULEVARD,38,,2000173,2010-03-01,
parkomat.469,POINT (12.552815105786639 55.68615457521039),630,1014,2304,BLÅ,IN,GRIFFENFELDSGADE,35,,2000173,2010-03-01,
parkomat.470,POINT (12.555162638684573 55.68618867199518),631,1015,3920,BLÅ,IN,KORSGADE,37,,2000173,2010-03-01,
parkomat.471,POINT (12.556251386948071 55.685769934903654),632,1016,3920,BLÅ,IN,KORSGADE,25,,2000173,2010-03-01,
parkomat.472,POINT (12.557737914777658 55.68517955105527),633,1017,3920,BLÅ,IN,KORSGADE,15,,2000173,2010-03-01,
parkomat.473,POINT (12.55862732136273 55.684838787226155),634,1018,3920,BLÅ,IN,KORSGADE,7,,2000173,2010-03-01,
parkomat.474,POINT (12.556524219690026 55.685108240672136),635,1019,0628,BLÅ,IN,BLÅGÅRDSGADE,30,,2000173,2010-03-01,
parkomat.475,POINT (12.555817716046278 55.68453884984522),636,1020,3920,BLÅ,IN,BLÅGÅRDSGADE,48,,2000173,2010-03-01,
parkomat.476,POINT (12.5566967056133 55.68429066311128),637,1021,6628,BLÅ,IN,SMEDEGADE,-,,2000173,2010-03-01,
parkomat.477,POINT (12.556910836438428 55.68362710222548),638,1022,772,BLÅ,IN,TØMRERGADE,5,,2000173,2010-03-01,
parkomat.478,POINT (12.557734348532946 55.68374387126576),639,1023,6628,BLÅ,IN,SMEDEGADE,3,,2000173,2010-03-01,
parkomat.479,POINT (12.56035511019172 55.68592928520745),640,1024,8188,BLÅ,IN,WESSELSGADE,7,,2000173,2010-03-01,
parkomat.480,POINT (12.559577122137641 55.68525873096927),641,1025,8188,BLÅ,IN,WESSELSGADE,17,,2000173,2010-03-01,
parkomat.481,POINT (12.558681228744534 55.68408688022357),642,1026,7416,BLÅ,IN,THORUPSGADE,8,,2000173,2010-03-01,
parkomat.482,POINT (12.557853548240928 55.68321890491566),643,1027,1696,BLÅ,IN,EWALDSGADE,6,Husmur,2000173,2010-03-01,
parkomat.483,POINT (12.5566789912867 55.68257126466639),644,1028,8636,BLÅ,IN,ÅBOULEVARD,5,,2000173,2010-03-01,
parkomat.484,POINT (12.557210166161159 55.68734606442146),645,1033,7512,BLÅ,IN,TODESGADE,6,,2000173,2010-03-01,
parkomat.485,POINT (12.55822040729364 55.68745279024806),646,1034,0312,BLÅ,IN,BAGGESENSGADE,23,,2000173,2010-03-01,
parkomat.486,POINT (12.557022896644854 55.68804252999145),647,1035,6596,BLÅ,IN,SLOTSGADE,14,,2000173,2010-03-01,
parkomat.487,POINT (12.587833654060736 55.68433479841054),420,4203,6948,GRØN,KN,Store Kongensgade,68,,2000167,2010-03-01,
parkomat.488,POINT (12.588958480969517 55.68565616332186),421,4205,6948,GRØN,KA,Store Kongensgade,90,,2000167,2010-03-01,
parkomat.489,POINT (12.589897834578379 55.686767468774015),422,4206,6948,GRØN,KA,Store Kongensgade,108,Husmur,2000167,2010-03-01,
parkomat.490,POINT (12.58532722151657 55.68565427133354),423,4207,7280,GRØN,KA,SØLVGADE,50,,2000166,2010-03-01,
parkomat.491,POINT (12.583757897514587 55.69404668649142),424,4258,1204,GRØN,RA,Dag Hammarskjølds Alle,of.7,,2000182,2010-03-01,
parkomat.492,POINT (12.582737399784527 55.69424230717676),425,4259,1204,GRØN,ØV,Dag Hammarskjølds Alle,uf.1,,2000182,2010-03-01,
parkomat.493,POINT (12.581781709572482 55.695084243912866),426,4261,1204,GRØN,RA,Dag Hammarskjølds Alle,uf.2,,2000182,2010-03-01,
parkomat.494,POINT (12.581356218101927 55.69494255134024),427,4262,1204,GRØN,ØV,Dag Hammarskjølds Alle,of.2,,2000182,2010-03-01,
parkomat.495,POINT (12.584207002057106 55.687427749734624),428,4263,1916,GRØN,KA,Fredericiagade,71,Husmur,2000166,2010-03-01,
parkomat.496,POINT (12.571569643545711 55.68885037314179),429,4264,2112,GRØN,ØV,Gammeltoftsgade,15,,2000164,2010-03-01,
parkomat.497,POINT (12.570983648945893 55.68929356961681),430,4265,2112,GRØN,ØV,Gammeltoftsgade,16,,2000164,2010-03-01,
parkomat.498,POINT (12.584974911568318 55.68880072745614),431,4266,2188,GRØN,KA,Gernersgade,of.6,Eksisterende fortovsø,2000166,2010-03-01,
parkomat.499,POINT (12.582020250319951 55.692111393348725),432,4267,2924,GRØN,ØV,Hjalmar Brantings Plads,-,Inventarzone,2000182,2010-03-01,
parkomat.500,POINT (12.585946009297423 55.69302037500199),433,4315,5320,GRØN,RA,Oslo Plads,12,,2000182,2010-03-01,
parkomat.501,POINT (12.585305973305806 55.692757850014246),434,4316,5320,GRØN,ØV,Oslo Plads,of.1,,2000182,2010-03-01,
parkomat.502,POINT (12.576192674310505 55.68992901911671),435,4317,6920,GRØN,ØV,Stockholmsgade,11,,2000182,2010-03-01,
parkomat.503,POINT (12.576955490397948 55.690032958247194),436,4318,6920,GRØN,ØV,Stockholmsgade,20,Inventarzone,2000182,2010-03-01,
parkomat.504,POINT (12.577670627239671 55.69045434549454),437,4319,6920,GRØN,ØV,Stockholmsgade,25,"Blivende, eksisterende fortovsø",2000182,2010-03-01,
parkomat.505,POINT (12.578929591534406 55.69092019887587),438,4320,6920,GRØN,ØV,Stockholmsgade,31,,2000182,2010-03-01,
parkomat.506,POINT (12.580313207734381 55.69142647923725),439,4321,6920,GRØN,ØV,Stockholmsgade,43,Eksisterende fortovsø,2000182,2010-03-01,
parkomat.507,POINT (12.58321810447425 55.692499316774544),440,4322,6920,GRØN,ØV,Stockholmsgade,55,,2000182,2010-03-01,
parkomat.508,POINT (12.584457995481639 55.6927493315472),441,4323,6920,GRØN,ØV,Stockholmsgade,-,,2000182,2010-03-01,
parkomat.509,POINT (12.556677743403533 55.6686919293914),442,4370,2544,GRØN,VP,Halmtorvet,54,Husmur,2000151,2010-03-01,
parkomat.510,POINT (12.557397500218197 55.668622237487966),443,4371,3224,GRØN,VP,HØKERBODERNE,1,,2000151,2010-03-01,2013-08-01
parkomat.511,POINT (12.557850691305676 55.66928436458057),444,4369,2544,GRØN,VP,Halmtorvet,40,Husmur,2000151,2010-03-01,
parkomat.512,POINT (12.565182780554402 55.66981033954968),445,4372,3272,GRØN,VP,Ingerslevsgade,-,,2000151,2010-03-01,
parkomat.513,POINT (12.565477511347185 55.66956305757761),446,4373,3272,GRØN,VP,Ingerslevsgade,of.4,,2000151,2010-03-01,
parkomat.514,POINT (12.565019389986132 55.668586513489615),447,4374,3272,GRØN,VP,Ingerslevsgade,-,Inventarzone,2000151,2010-03-01,
parkomat.515,POINT (12.563372661483983 55.66749839441522),448,4376,3272,GRØN,VP,Ingerslevsgade,44,,2000151,2010-03-01,
parkomat.516,POINT (12.561634887525992 55.66670405805963),449,4378,3272,GRØN,VP,Ingerslevsgade,52,,2000151,2010-03-01,
parkomat.517,POINT (12.589994227175646 55.67075105182088),450,4427,1352,GRØN,CH,Dronningensgade,16,"Blivende, eksisterende fortovsø",2000153,2010-03-01,
parkomat.518,POINT (12.594100570163553 55.67323062387245),451,4428,1352,GRØN,CH,Dronningensgade,-,,2000153,2010-03-01,
parkomat.519,POINT (12.59150812017673 55.67318179593347),452,4437,5364,GRØN,CH,Overg Neden Vandet,33B,Eksisterende fortovsø,2000153,2010-03-01,
parkomat.520,POINT (12.590167362914139 55.67235314561136),453,4436,5364,GRØN,CH,Overg Neden Vandet,17,Eksisterende fortovsø,2000153,2010-03-01,
parkomat.521,POINT (12.585506133143816 55.670428842330054),454,4434,8432,GRØN,CH,Voldgården,-,,2000153,2010-03-01,2011-11-09
parkomat.522,POINT (12.586880356633392 55.67018948908836),455,4435,4140,GRØN,CH,Langebrogade,,"Blivende, eksisterende fortovsø",2000153,2010-03-01,
parkomat.523,POINT (12.589640058438684 55.692422190226466),456,4430,1872,GRØN,KA,Folke Bernadottes Alle,2,,2000182,2010-03-01,
parkomat.524,POINT (12.583187893670459 55.6706445700271),457,4432,4140,GRØN,CH,Langebrogade,3,,2000153,2010-03-01,
parkomat.525,POINT (12.586343808170158 55.69419620192472),458,5955,3960,GRØN,RA,Kristianiagade,5,"Blivende, eksisterende fortovsø",2000182,2010-03-01,
parkomat.526,POINT (12.551224766712984 55.67364576681197),459,6046,7700,GRØN,VB,Tullinsgade,8,,2000151,2010-03-01,
parkomat.527,POINT (12.564790188017907 55.67670200466925),460,6895,7064,GRØN,RH,Studiestræde,67,Husmur,2000179,2010-03-01,
parkomat.528,POINT (12.587287063420144 55.678754788434304),461,7022,7564,RØD,KN,Tordenskjoldsgade,9,,2000181,2010-03-01,
